path,fruit,quality,class,source,width,height
Fruits/Good Quality_Fruits/Apple_Good/foto_73.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_74.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_75.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_76.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_77.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_78.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_79.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_8.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_80.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_81.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_82.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_83.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_84.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_85.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_86.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_87.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_88.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_89.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_9.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_90.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_91.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_92.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_93.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_94.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_95.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_96.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_97.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_98.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Apple_Good/foto_99.jpg,Apple,Good,Apple_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/WhatsApp Image 2026-05-19 at 10.45.02 AM.jpeg,Banana,Good,Banana_Good,recolectada,720,1280
Fruits/Good Quality_Fruits/Banana_Good/foto_0.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_1.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_10.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_100.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_101.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_102.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_103.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_104.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_105.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_106.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_107.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_108.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_109.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_11.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_110.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_111.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_112.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_113.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_114.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_115.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_116.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_117.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_118.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_119.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_12.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_120.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_121.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_122.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_123.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_124.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_125.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_126.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_127.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_128.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_129.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_13.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_130.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_131.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_132.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_133.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_134.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_135.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_136.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_137.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_138.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_139.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_14.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_140.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_141.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_142.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_143.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_144.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_145.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_146.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_147.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_148.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_149.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_15.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_150.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_151.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_152.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_153.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_154.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_155.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_156.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_157.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_158.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_159.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_16.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_160.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_161.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_162.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_163.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_164.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_165.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_166.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_167.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_168.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_169.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_17.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_170.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_171.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_172.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_173.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_174.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_175.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_176.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_177.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_178.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_179.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_18.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_180.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_181.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_182.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_183.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_184.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_185.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_186.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_187.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_188.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_189.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_19.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_190.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_191.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_192.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_193.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_194.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_195.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_196.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_197.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_198.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_199.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_2.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_20.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_21.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_22.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_23.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_24.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_25.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_26.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_27.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_28.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_29.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_3.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_30.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_31.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_32.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_33.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_34.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_35.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_36.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_37.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_38.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_39.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_4.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_40.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_41.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_42.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_43.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_44.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_45.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_46.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_47.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_48.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_49.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_5.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_50.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_51.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_52.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_53.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_54.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_55.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_56.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_57.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_58.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_59.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_6.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_60.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_61.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_62.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_63.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_64.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_65.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_66.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_67.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_68.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_69.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_7.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_70.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_71.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_72.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_73.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_74.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_75.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_76.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_77.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_78.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_79.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_8.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_80.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_81.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_82.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_83.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_84.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_85.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_86.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_87.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_88.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_89.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_9.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_90.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_91.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_92.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
Fruits/Good Quality_Fruits/Banana_Good/foto_93.jpg,Banana,Good,Banana_Good,recolectada,1920,1080
